alive,20-Jun-2018 02:48:38
alive,20-Jun-2018 03:03:38
alive,20-Jun-2018 03:18:38
alive,20-Jun-2018 03:33:38
alive,20-Jun-2018 03:48:38
alive,20-Jun-2018 04:03:38
alive,20-Jun-2018 04:18:38
alive,20-Jun-2018 04:33:38
alive,20-Jun-2018 04:48:38
alive,20-Jun-2018 05:03:38
alive,20-Jun-2018 05:18:38
alive,20-Jun-2018 05:33:38
alive,20-Jun-2018 05:48:38
alive,20-Jun-2018 06:03:38
alive,20-Jun-2018 06:18:38
alive,20-Jun-2018 06:33:38
alive,20-Jun-2018 06:48:38
alive,20-Jun-2018 07:03:38
alive,20-Jun-2018 07:18:38
alive,20-Jun-2018 07:33:38
alive,20-Jun-2018 07:48:38
alive,20-Jun-2018 08:03:38
alive,20-Jun-2018 08:18:38
alive,20-Jun-2018 08:33:38
alive,20-Jun-2018 08:48:38
alive,20-Jun-2018 09:03:38
alive,20-Jun-2018 09:18:38
alive,20-Jun-2018 09:33:38
alive,20-Jun-2018 09:48:38
alive,20-Jun-2018 10:03:38
alive,20-Jun-2018 10:18:38
alive,20-Jun-2018 10:33:38
alive,20-Jun-2018 10:48:38
alive,20-Jun-2018 11:03:38
alive,20-Jun-2018 11:18:38
alive,20-Jun-2018 11:33:38
alive,20-Jun-2018 11:48:38
alive,20-Jun-2018 12:03:38
alive,20-Jun-2018 12:18:38
alive,20-Jun-2018 12:33:38
alive,20-Jun-2018 12:48:38
alive,20-Jun-2018 13:03:38
alive,20-Jun-2018 13:18:38
alive,20-Jun-2018 13:33:38
alive,20-Jun-2018 13:48:38
alive,20-Jun-2018 14:03:38
alive,20-Jun-2018 14:18:38
alive,20-Jun-2018 14:33:38
alive,20-Jun-2018 14:48:38
alive,20-Jun-2018 15:03:38
alive,20-Jun-2018 15:18:38
alive,20-Jun-2018 15:33:38
alive,20-Jun-2018 15:48:38
alive,20-Jun-2018 16:03:38
wakeup,20-Jun-2018 16:12:14
alive,20-Jun-2018 16:12:22
alive,20-Jun-2018 16:27:22
wakeup,20-Jun-2018 16:33:21
alive,20-Jun-2018 16:33:29
alive,20-Jun-2018 16:48:29
alive,20-Jun-2018 17:03:29
alive,20-Jun-2018 17:18:29
alive,20-Jun-2018 17:33:29
alive,20-Jun-2018 17:48:29
alive,20-Jun-2018 18:03:29
alive,20-Jun-2018 18:18:29
alive,20-Jun-2018 18:33:30
alive,20-Jun-2018 18:48:30
alive,20-Jun-2018 19:03:30
alive,20-Jun-2018 19:18:30
alive,20-Jun-2018 19:33:30
alive,20-Jun-2018 19:48:30
alive,20-Jun-2018 20:03:30
alive,20-Jun-2018 20:18:30
alive,20-Jun-2018 20:33:30
alive,20-Jun-2018 20:48:30
alive,20-Jun-2018 21:03:30
alive,20-Jun-2018 21:18:30
alive,20-Jun-2018 21:33:30
alive,20-Jun-2018 21:48:30
alive,20-Jun-2018 22:03:30
alive,20-Jun-2018 22:18:30
alive,20-Jun-2018 22:33:30
alive,20-Jun-2018 22:48:30
alive,20-Jun-2018 23:03:30
alive,20-Jun-2018 23:18:30
alive,20-Jun-2018 23:33:30
alive,20-Jun-2018 23:48:30
alive,21-Jun-2018 00:03:30
alive,21-Jun-2018 00:18:30
alive,21-Jun-2018 00:33:30
alive,21-Jun-2018 00:48:30
alive,21-Jun-2018 01:03:30
alive,21-Jun-2018 01:18:30
alive,21-Jun-2018 01:33:30
alive,21-Jun-2018 01:48:30
shutdown,21-Jun-2018 02:02:00
wakeup,21-Jun-2018 02:03:35
alive,21-Jun-2018 02:03:43
alive,21-Jun-2018 02:18:43
alive,21-Jun-2018 02:33:43
alive,21-Jun-2018 02:48:43
alive,21-Jun-2018 03:03:43
alive,21-Jun-2018 03:18:43
alive,21-Jun-2018 03:33:43
alive,21-Jun-2018 03:48:43
alive,21-Jun-2018 04:03:43
alive,21-Jun-2018 04:18:43
alive,21-Jun-2018 04:33:43
alive,21-Jun-2018 04:48:43
alive,21-Jun-2018 05:03:43
alive,21-Jun-2018 05:18:43
alive,21-Jun-2018 05:33:43
alive,21-Jun-2018 05:48:43
alive,21-Jun-2018 06:03:43
alive,21-Jun-2018 06:18:43
alive,21-Jun-2018 06:33:43
alive,21-Jun-2018 06:48:43
alive,21-Jun-2018 07:03:43
alive,21-Jun-2018 07:18:43
alive,21-Jun-2018 07:33:43
alive,21-Jun-2018 07:48:43
alive,21-Jun-2018 08:03:43
alive,21-Jun-2018 08:18:44
alive,21-Jun-2018 08:33:44
alive,21-Jun-2018 08:48:44
alive,21-Jun-2018 09:03:44
alive,21-Jun-2018 09:18:44
alive,21-Jun-2018 09:33:44
alive,21-Jun-2018 09:48:44
alive,21-Jun-2018 10:03:44
alive,21-Jun-2018 10:18:44
alive,21-Jun-2018 10:33:44
alive,21-Jun-2018 10:48:44
alive,21-Jun-2018 11:03:44
alive,21-Jun-2018 11:18:44
alive,21-Jun-2018 11:33:44
alive,21-Jun-2018 11:48:44
alive,21-Jun-2018 12:03:44
wakeup,21-Jun-2018 12:43:12
alive,21-Jun-2018 12:43:21
alive,21-Jun-2018 12:58:21
alive,21-Jun-2018 13:13:21
alive,21-Jun-2018 13:28:21
alive,21-Jun-2018 13:43:21
alive,21-Jun-2018 13:58:21
alive,21-Jun-2018 14:13:21
alive,21-Jun-2018 14:28:21
alive,21-Jun-2018 14:43:21
alive,21-Jun-2018 14:58:21
alive,21-Jun-2018 15:13:21
alive,21-Jun-2018 15:28:21
alive,21-Jun-2018 15:43:21
alive,21-Jun-2018 15:58:21
alive,21-Jun-2018 16:13:21
alive,21-Jun-2018 16:28:21
alive,21-Jun-2018 16:43:21
alive,21-Jun-2018 16:58:21
alive,21-Jun-2018 17:13:21
alive,21-Jun-2018 17:28:21
alive,21-Jun-2018 17:43:21
alive,21-Jun-2018 17:58:21
alive,21-Jun-2018 18:13:21
alive,21-Jun-2018 18:28:21
alive,21-Jun-2018 18:43:21
alive,21-Jun-2018 18:58:21
alive,21-Jun-2018 19:13:21
alive,21-Jun-2018 19:28:21
alive,21-Jun-2018 19:43:21
alive,21-Jun-2018 19:58:21
alive,21-Jun-2018 20:13:21
alive,21-Jun-2018 20:28:21
alive,21-Jun-2018 20:43:21
alive,21-Jun-2018 20:58:21
alive,21-Jun-2018 21:13:21
alive,21-Jun-2018 21:28:21
alive,21-Jun-2018 21:43:21
alive,21-Jun-2018 21:58:21
alive,21-Jun-2018 22:13:21
alive,21-Jun-2018 22:28:21
alive,21-Jun-2018 22:43:22
alive,21-Jun-2018 22:58:22
alive,21-Jun-2018 23:13:22
alive,21-Jun-2018 23:28:22
alive,21-Jun-2018 23:43:22
alive,21-Jun-2018 23:58:22
alive,22-Jun-2018 00:13:22
alive,22-Jun-2018 00:28:22
alive,22-Jun-2018 00:43:22
alive,22-Jun-2018 00:58:22
alive,22-Jun-2018 01:13:22
alive,22-Jun-2018 01:28:22
alive,22-Jun-2018 01:43:22
alive,22-Jun-2018 01:58:22
shutdown,22-Jun-2018 02:02:00
wakeup,22-Jun-2018 02:03:28
alive,22-Jun-2018 02:03:36
alive,22-Jun-2018 02:18:36
alive,22-Jun-2018 02:33:36
alive,22-Jun-2018 02:48:36
alive,22-Jun-2018 03:03:36
alive,22-Jun-2018 03:18:36
alive,22-Jun-2018 03:33:36
alive,22-Jun-2018 03:48:36
alive,22-Jun-2018 04:03:36
alive,22-Jun-2018 04:18:36
alive,22-Jun-2018 04:33:36
alive,22-Jun-2018 04:48:36
alive,22-Jun-2018 05:03:36
alive,22-Jun-2018 05:18:36
alive,22-Jun-2018 05:33:36
alive,22-Jun-2018 05:48:36
alive,22-Jun-2018 06:03:36
alive,22-Jun-2018 06:18:36
alive,22-Jun-2018 06:33:36
alive,22-Jun-2018 06:48:36
alive,22-Jun-2018 07:03:36
alive,22-Jun-2018 07:18:36
alive,22-Jun-2018 07:33:36
alive,22-Jun-2018 07:48:36
alive,22-Jun-2018 08:03:36
alive,22-Jun-2018 08:18:36
alive,22-Jun-2018 08:33:36
alive,22-Jun-2018 08:48:36
alive,22-Jun-2018 09:03:36
alive,22-Jun-2018 09:18:36
alive,22-Jun-2018 09:33:36
alive,22-Jun-2018 09:48:36
alive,22-Jun-2018 10:03:36
alive,22-Jun-2018 10:18:36
alive,22-Jun-2018 10:33:36
alive,22-Jun-2018 10:48:36
alive,22-Jun-2018 11:03:36
alive,22-Jun-2018 11:18:36
alive,22-Jun-2018 11:33:36
alive,22-Jun-2018 11:48:36
alive,22-Jun-2018 12:03:37
alive,22-Jun-2018 12:18:37
alive,22-Jun-2018 12:33:37
alive,22-Jun-2018 12:48:37
alive,22-Jun-2018 13:03:37
alive,22-Jun-2018 13:18:37
alive,22-Jun-2018 13:33:37
alive,22-Jun-2018 13:48:37
alive,22-Jun-2018 14:03:37
alive,22-Jun-2018 14:18:37
alive,22-Jun-2018 14:33:37
alive,22-Jun-2018 14:48:37
alive,22-Jun-2018 15:03:37
alive,22-Jun-2018 15:18:37
alive,22-Jun-2018 15:33:37
alive,22-Jun-2018 15:48:37
alive,22-Jun-2018 16:03:37
alive,22-Jun-2018 16:18:37
alive,22-Jun-2018 16:33:37
alive,22-Jun-2018 16:48:37
alive,22-Jun-2018 17:03:37
alive,22-Jun-2018 17:18:37
alive,22-Jun-2018 17:33:37
alive,22-Jun-2018 17:48:37
alive,22-Jun-2018 18:03:37
alive,22-Jun-2018 18:18:37
alive,22-Jun-2018 18:33:37
alive,22-Jun-2018 18:48:37
alive,22-Jun-2018 19:03:37
alive,22-Jun-2018 19:18:37
alive,22-Jun-2018 19:33:37
alive,22-Jun-2018 19:48:37
alive,22-Jun-2018 20:03:37
alive,22-Jun-2018 20:18:37
alive,22-Jun-2018 20:33:37
alive,22-Jun-2018 20:48:37
alive,22-Jun-2018 21:03:37
alive,22-Jun-2018 21:18:37
alive,22-Jun-2018 21:33:37
alive,22-Jun-2018 21:48:37
alive,22-Jun-2018 22:03:37
alive,22-Jun-2018 22:18:37
alive,22-Jun-2018 22:33:37
alive,22-Jun-2018 22:48:37
alive,22-Jun-2018 23:03:37
alive,22-Jun-2018 23:18:37
alive,22-Jun-2018 23:33:37
alive,22-Jun-2018 23:48:37
alive,23-Jun-2018 00:03:37
alive,23-Jun-2018 00:18:37
alive,23-Jun-2018 00:33:37
alive,23-Jun-2018 00:48:37
alive,23-Jun-2018 01:03:37
alive,23-Jun-2018 01:18:37
alive,23-Jun-2018 01:33:37
alive,23-Jun-2018 01:48:37
shutdown,23-Jun-2018 02:02:00
wakeup,23-Jun-2018 02:03:26
alive,23-Jun-2018 02:03:34
alive,23-Jun-2018 02:18:34
alive,23-Jun-2018 02:33:34
alive,23-Jun-2018 02:48:34
alive,23-Jun-2018 03:03:34
alive,23-Jun-2018 03:18:34
alive,23-Jun-2018 03:33:34
alive,23-Jun-2018 03:48:34
alive,23-Jun-2018 04:03:34
alive,23-Jun-2018 04:18:34
alive,23-Jun-2018 04:33:34
alive,23-Jun-2018 04:48:34
alive,23-Jun-2018 05:03:34
alive,23-Jun-2018 05:18:34
alive,23-Jun-2018 05:33:34
alive,23-Jun-2018 05:48:35
alive,23-Jun-2018 06:03:35
alive,23-Jun-2018 06:18:35
alive,23-Jun-2018 06:33:35
alive,23-Jun-2018 06:48:35
alive,23-Jun-2018 07:03:35
alive,23-Jun-2018 07:18:35
alive,23-Jun-2018 07:33:35
alive,23-Jun-2018 07:48:35
alive,23-Jun-2018 08:03:35
alive,23-Jun-2018 08:18:35
alive,23-Jun-2018 08:33:35
alive,23-Jun-2018 08:48:35
alive,23-Jun-2018 09:03:35
alive,23-Jun-2018 09:18:35
alive,23-Jun-2018 09:33:35
alive,23-Jun-2018 09:48:35
alive,23-Jun-2018 10:03:35
alive,23-Jun-2018 10:18:35
alive,23-Jun-2018 10:33:35
alive,23-Jun-2018 10:48:35
alive,23-Jun-2018 11:03:35
alive,23-Jun-2018 11:18:35
alive,23-Jun-2018 11:33:35
alive,23-Jun-2018 11:48:35
alive,23-Jun-2018 12:03:35
alive,23-Jun-2018 12:18:35
alive,23-Jun-2018 12:33:35
alive,23-Jun-2018 12:48:35
alive,23-Jun-2018 13:03:35
alive,23-Jun-2018 13:18:35
alive,23-Jun-2018 13:33:35
alive,23-Jun-2018 13:48:35
alive,23-Jun-2018 14:03:35
alive,23-Jun-2018 14:18:35
alive,23-Jun-2018 14:33:35
alive,23-Jun-2018 14:48:35
alive,23-Jun-2018 15:03:35
alive,23-Jun-2018 15:18:35
alive,23-Jun-2018 15:33:35
alive,23-Jun-2018 15:48:35
alive,23-Jun-2018 16:03:35
alive,23-Jun-2018 16:18:35
alive,23-Jun-2018 16:33:35
alive,23-Jun-2018 16:48:35
alive,23-Jun-2018 17:03:35
alive,23-Jun-2018 17:18:35
alive,23-Jun-2018 17:33:35
alive,23-Jun-2018 17:48:35
alive,23-Jun-2018 18:03:35
alive,23-Jun-2018 18:18:35
alive,23-Jun-2018 18:33:35
alive,23-Jun-2018 18:48:35
alive,23-Jun-2018 19:03:35
alive,23-Jun-2018 19:18:35
alive,23-Jun-2018 19:33:35
alive,23-Jun-2018 19:48:35
alive,23-Jun-2018 20:03:35
alive,23-Jun-2018 20:18:35
alive,23-Jun-2018 20:33:35
alive,23-Jun-2018 20:48:35
alive,23-Jun-2018 21:03:35
alive,23-Jun-2018 21:18:35
alive,23-Jun-2018 21:33:35
alive,23-Jun-2018 21:48:36
Stopped,23-Jun-2018 21:56:51,MATLAB:class:InvalidHandle
wakeup,23-Jun-2018 22:11:18
Stopped,23-Jun-2018 22:11:22,MATLAB:UndefinedFunction
wakeup,23-Jun-2018 22:11:38
Stopped,23-Jun-2018 22:12:00,MATLAB:UndefinedFunction
wakeup,23-Jun-2018 22:12:33
Stopped,23-Jun-2018 22:12:37,MATLAB:plot:minrhs
wakeup,23-Jun-2018 22:12:58
wakeup,23-Jun-2018 22:15:21
alive,23-Jun-2018 22:15:25
Stopped,23-Jun-2018 22:16:02,MATLAB:class:InvalidHandle
wakeup,23-Jun-2018 22:16:20
alive,23-Jun-2018 22:16:23
Stopped,23-Jun-2018 22:16:43,MATLAB:hgbuiltins:object_creation:InvalidFigureArgHandle
wakeup,23-Jun-2018 22:16:52
alive,23-Jun-2018 22:16:56
Stopped,23-Jun-2018 22:17:29,MATLAB:class:InvalidHandle
wakeup,23-Jun-2018 22:20:11
alive,23-Jun-2018 22:20:15
Stopped,23-Jun-2018 22:24:07,MATLAB:hgbuiltins:object_creation:InvalidFigureArgHandle
wakeup,23-Jun-2018 22:24:28
alive,23-Jun-2018 22:24:32
wakeup,24-Jun-2018 00:40:11
wakeup,24-Jun-2018 00:43:07
wakeup,24-Jun-2018 00:44:45
wakeup,24-Jun-2018 00:46:01
wakeup,24-Jun-2018 00:47:10
wakeup,24-Jun-2018 01:08:17
alive,24-Jun-2018 01:08:22
wakeup,24-Jun-2018 10:48:48
alive,24-Jun-2018 10:48:56
wakeup,24-Jun-2018 10:50:18
alive,24-Jun-2018 10:50:26
alive,24-Jun-2018 11:05:26
alive,24-Jun-2018 11:20:26
alive,24-Jun-2018 11:35:26
alive,24-Jun-2018 11:50:26
alive,24-Jun-2018 12:05:26
alive,24-Jun-2018 12:20:26
alive,24-Jun-2018 12:35:26
alive,24-Jun-2018 12:50:26
alive,24-Jun-2018 13:05:26
alive,24-Jun-2018 13:20:26
alive,24-Jun-2018 13:35:26
alive,24-Jun-2018 13:50:26
alive,24-Jun-2018 14:05:26
alive,24-Jun-2018 14:20:26
alive,24-Jun-2018 14:35:26
alive,24-Jun-2018 14:50:26
alive,24-Jun-2018 15:05:26
alive,24-Jun-2018 15:20:26
alive,24-Jun-2018 15:35:27
alive,24-Jun-2018 15:50:27
alive,24-Jun-2018 16:05:27
alive,24-Jun-2018 16:20:27
alive,24-Jun-2018 16:35:27
alive,24-Jun-2018 16:50:27
alive,24-Jun-2018 17:05:27
alive,24-Jun-2018 17:20:27
alive,24-Jun-2018 17:35:27
alive,24-Jun-2018 17:50:27
alive,24-Jun-2018 18:05:27
alive,24-Jun-2018 18:20:27
alive,24-Jun-2018 18:35:27
alive,24-Jun-2018 18:50:27
alive,24-Jun-2018 19:05:27
alive,24-Jun-2018 19:20:27
alive,24-Jun-2018 19:35:27
alive,24-Jun-2018 19:50:27
alive,24-Jun-2018 20:05:27
alive,24-Jun-2018 20:20:27
alive,24-Jun-2018 20:35:27
alive,24-Jun-2018 20:50:27
alive,24-Jun-2018 21:05:27
alive,24-Jun-2018 21:20:27
alive,24-Jun-2018 21:35:27
alive,24-Jun-2018 21:50:27
alive,24-Jun-2018 22:05:27
alive,24-Jun-2018 22:20:27
wakeup,24-Jun-2018 22:28:54
alive,24-Jun-2018 22:28:58
wakeup,24-Jun-2018 22:30:59
wakeup,24-Jun-2018 22:31:32
alive,24-Jun-2018 22:33:04
wakeup,24-Jun-2018 22:51:00
alive,24-Jun-2018 22:51:43
wakeup,24-Jun-2018 22:53:52
alive,24-Jun-2018 22:54:26
wakeup,24-Jun-2018 23:11:09
alive,24-Jun-2018 23:11:13
wakeup,24-Jun-2018 23:33:55
alive,24-Jun-2018 23:33:59
wakeup,24-Jun-2018 23:40:44
alive,24-Jun-2018 23:40:48
alive,24-Jun-2018 23:55:48
wakeup,25-Jun-2018 00:03:21
alive,25-Jun-2018 00:03:25
wakeup,25-Jun-2018 00:11:04
alive,25-Jun-2018 00:12:40
wakeup,25-Jun-2018 00:13:43
alive,25-Jun-2018 00:13:48
wakeup,25-Jun-2018 00:16:14
alive,25-Jun-2018 00:16:19
wakeup,25-Jun-2018 00:22:26
alive,25-Jun-2018 00:22:30
wakeup,25-Jun-2018 00:24:00
alive,25-Jun-2018 00:24:04
wakeup,25-Jun-2018 00:24:07
alive,25-Jun-2018 00:24:12
wakeup,25-Jun-2018 00:24:53
alive,25-Jun-2018 00:24:57
wakeup,25-Jun-2018 00:25:58
alive,25-Jun-2018 00:26:02
wakeup,25-Jun-2018 00:28:31
alive,25-Jun-2018 00:28:36
wakeup,25-Jun-2018 00:30:03
alive,25-Jun-2018 00:30:07
